order_no,prod_code,order_qty,order_price
519,1012,75,34.7
519,1022,52,8.68
520,1061,58,11.23
520,1050,29,7.66
521,1031,142,41.49
521,1028,185,32.0
521,1096,250,9.13
521,1052,79,18.87
522,1089,99,30.08
522,1031,241,44.18
522,1049,213,29.59
522,1091,188,19.93
522,1079,165,15.96
523,1086,159,43.45
524,1098,109,39.92
524,1004,146,12.0
524,1054,77,6.19
525,1015,242,30.87
525,1081,229,10.61
525,1021,210,35.44
526,1041,49,42.37
527,1005,182,18.0
527,1068,233,28.28
527,1088,110,40.13
527,1064,139,38.32
528,1025,194,14.15
528,1010,127,9.91
528,1051,72,10.64
528,1034,77,23.56
529,1027,61,44.39
530,1032,143,36.52
531,1049,211,35.73
531,1053,204,28.6
532,1025,218,14.15
532,1075,69,35.08
532,1085,120,24.91
532,1024,242,7.75
533,1008,142,24.79
534,1044,186,33.29
535,1073,34,17.87
535,1089,12,30.08
535,1021,87,35.44
535,1003,83,10.0
536,1034,23,23.56
536,1068,168,28.28
536,1081,175,11.2
536,1003,235,10.0
536,1007,143,23.78
537,1020,67,8.87
537,1097,201,16.79
538,1055,23,8.85
538,1004,175,12.0
538,1063,203,10.82
538,1014,34,36.36
539,1068,224,28.28
539,1087,171,44.97
539,1005,159,18.0
539,1080,240,22.84
539,1051,12,10.64
540,1024,15,9.32
540,1028,232,32.0
540,1041,37,42.37
540,1022,207,8.68
540,1070,140,11.57
541,1063,74,10.82
542,1083,142,7.16
542,1089,173,30.08
542,1009,148,6.37
543,1058,145,6.16
544,1054,129,6.19
545,1031,177,39.63
546,1098,181,43.36
546,1047,218,28.21
546,1087,60,44.97
546,1028,30,29.32
547,1057,206,33.64
547,1066,60,12.77
548,1085,118,24.91
548,1048,59,14.85
548,1076,35,35.32
548,1072,243,40.0
548,1078,107,26.78
549,1079,201,15.96
549,1074,38,13.47
550,1038,98,13.88
550,1059,44,44.99
550,1072,177,40.0
550,1024,204,9.32
551,1052,116,18.87
551,1092,194,44.98
551,1008,170,24.79
552,1065,243,34.31
553,1073,45,17.87
553,1046,194,14.63
554,1082,60,33.79
554,1098,45,36.3
554,1070,180,11.57
554,1087,97,44.97
554,1034,87,23.56
555,1071,107,10.24
555,1043,134,6.02
555,1034,88,23.56
555,1022,17,8.68
556,1036,148,22.32
557,1078,65,21.72
557,1049,18,35.73
557,1050,138,7.66
557,1085,95,24.91
557,1016,232,36.91
558,1069,217,32.19
558,1089,226,30.08
559,1091,191,19.93
559,1014,51,36.36
560,1066,203,12.77
560,1010,74,9.35
560,1047,143,33.4
560,1076,23,42.29
561,1023,142,4.45
561,1093,14,33.49
562,1073,141,17.87
562,1065,81,34.31
562,1019,80,44.68
562,1062,224,32.58
563,1076,245,42.29
563,1053,64,31.34
563,1054,112,5.06
564,1002,249,20.0
564,1047,181,33.4
564,1025,65,14.15
564,1056,24,26.23
565,1002,120,20.0
565,1051,223,10.64
565,1086,62,43.45
565,1007,25,28.42
566,1064,82,34.61
567,1064,168,38.32
567,1036,153,22.32
567,1030,70,38.96
567,1051,116,9.51
567,1054,37,6.19
568,1099,24,6.89
568,1074,200,13.47
568,1037,60,29.2
569,1009,200,6.37
569,1026,154,10.82
569,1057,106,32.57
570,1049,231,35.73
571,1022,110,7.1
571,1077,200,15.75
571,1037,197,29.2
571,1028,59,32.0
572,1049,220,35.73
572,1065,75,34.31
573,1075,115,35.08
574,1002,134,20.0
574,1093,186,33.49
575,1015,144,30.87
575,1014,165,36.36
575,1009,239,6.37
575,1076,13,42.29
576,1009,15,6.37
576,1002,124,16.43
577,1035,245,9.46
577,1040,246,32.55
577,1053,165,31.34
578,1040,95,32.55
578,1010,181,9.91
578,1087,236,44.97
578,1017,212,41.34
579,1064,72,38.32
579,1074,104,13.47
579,1050,126,7.66
579,1034,228,23.56
579,1006,149,20.98
580,1089,23,30.08
580,1060,53,41.78
580,1022,209,8.68
580,1041,71,35.65
581,1032,147,36.52
582,1089,194,30.08
582,1100,184,25.9
582,1087,118,44.97
582,1017,97,41.34
582,1037,222,29.2
583,1069,135,32.19
583,1064,180,32.51
584,1095,163,28.95
584,1019,114,44.68
584,1065,223,29.09
584,1085,186,24.91
584,1022,126,7.03
585,1047,124,33.4
585,1080,199,22.84
585,1069,120,32.19
585,1019,45,44.68
585,1063,246,8.8
586,1059,177,44.99
587,1092,206,44.98
588,1011,12,43.43
588,1064,48,33.98
588,1071,133,10.24
588,1018,44,36.93
588,1019,140,44.68
589,1028,162,32.0
589,1014,96,36.36
589,1099,187,8.18
589,1005,185,18.0
590,1049,244,35.73
590,1038,120,13.88
590,1069,186,32.19
590,1066,166,12.77
591,1028,12,27.17
591,1081,180,11.2
591,1003,118,10.0
591,1015,249,30.87
592,1007,246,28.42
592,1036,49,22.32
592,1042,177,24.32
593,1077,75,18.06
593,1026,54,10.82
593,1014,26,36.36
593,1095,149,28.95
593,1062,218,32.58
594,1075,78,35.08
595,1087,91,44.97
595,1017,19,41.34
595,1049,73,35.73
595,1020,238,9.68
595,1078,194,26.78
596,1043,11,6.02
596,1003,196,10.0
597,1058,54,5.47
597,1018,228,40.55
597,1091,166,19.93
598,1091,164,19.93
598,1072,176,40.0
598,1084,191,27.13
598,1041,248,42.37
599,1020,218,9.68
599,1016,106,36.91
599,1069,164,32.19
599,1075,18,35.08
600,1037,112,29.2
600,1058,48,6.16
601,1050,70,7.66
601,1079,86,15.96
601,1093,143,33.49
601,1076,246,42.29
601,1014,21,36.36
602,1048,145,14.85
602,1046,217,14.63
602,1024,175,9.32
602,1021,65,35.44
602,1007,19,28.42
603,1082,171,33.79
603,1013,243,38.15
603,1003,214,10.0
603,1060,198,41.78
604,1035,218,11.31
604,1074,33,13.47
605,1065,174,34.31
605,1097,189,16.79
606,1071,49,10.24
606,1095,198,28.95
607,1067,180,25.83
607,1082,102,33.79
607,1087,40,36.91
607,1070,219,11.57
607,1026,105,10.82
608,1013,32,38.15
609,1016,192,31.93
609,1089,157,30.08
609,1027,185,40.03
610,1013,136,38.15
611,1091,246,19.93
612,1022,92,8.68
612,1083,112,7.16
612,1060,219,41.78
612,1019,206,44.68
612,1028,91,32.0
613,1071,197,10.24
613,1007,161,25.67
613,1046,247,14.63
613,1048,60,14.85
614,1021,166,35.44
614,1081,232,11.2
614,1084,197,30.52
614,1002,210,20.0
614,1062,36,29.41
615,1022,81,8.68
616,1082,91,33.79
616,1039,90,24.66
616,1013,214,34.46
616,1027,44,44.39
616,1074,178,13.47
617,1099,183,7.73
617,1076,151,42.29
617,1081,115,11.2
617,1030,86,38.96
617,1084,142,28.0
618,1074,48,13.47
619,1011,134,43.43
619,1026,79,10.82
619,1082,69,33.79
619,1033,126,40.15
620,1003,67,10.0
620,1063,199,10.82
620,1091,72,19.93
621,1016,161,36.91
621,1088,121,32.19
621,1053,218,31.34
621,1099,115,7.26
621,1100,114,25.9
622,1064,161,38.32
622,1085,169,24.91
622,1011,234,43.43
622,1014,28,36.36
623,1005,21,15.53
623,1038,97,13.88
624,1090,26,28.21
624,1097,95,14.41
624,1021,42,35.44
625,1005,56,18.0
625,1016,123,36.91
626,1022,169,7.12
626,1092,121,44.98
626,1012,102,34.7
626,1081,166,11.2
627,1001,212,15.0
627,1003,108,10.0
627,1025,70,14.15
627,1054,13,6.19
627,1095,177,28.95
628,1063,24,10.82
628,1022,20,7.47
628,1011,133,43.43
628,1027,193,44.39
629,1080,136,22.84
629,1024,37,9.32
629,1062,73,32.58
630,1092,241,44.98
630,1095,74,28.95
630,1055,226,10.62
630,1004,23,12.0
630,1077,38,18.06
631,1082,193,28.97
631,1071,80,10.24
632,1062,58,32.58
632,1080,203,20.86
632,1093,109,33.49
632,1018,26,40.55
633,1033,173,40.15
633,1023,92,5.16
633,1066,23,12.77
633,1056,178,26.23
633,1028,61,32.0
634,1054,182,6.19
634,1081,22,11.2
634,1055,131,10.62
634,1042,143,24.32
635,1032,159,36.52
635,1080,30,22.84
635,1075,91,35.08
635,1056,32,26.23
635,1067,247,24.33
636,1036,26,22.32
637,1003,26,10.0
637,1040,139,32.55
637,1024,234,9.32
637,1047,124,33.4
638,1006,78,20.98
638,1058,53,6.16
639,1078,158,26.78
639,1011,26,43.43
639,1088,96,40.13
639,1077,179,14.76
640,1063,166,10.82
640,1061,51,9.9
640,1088,148,40.13
640,1009,227,6.37
641,1081,149,11.2
641,1096,115,9.13
641,1077,44,18.06
642,1061,36,9.84
642,1092,240,44.98
643,1065,210,30.61
643,1078,198,26.78
643,1036,38,22.32
643,1096,10,9.13
643,1066,14,12.77
644,1091,242,19.93
644,1007,103,28.42
644,1072,74,40.0
645,1078,235,26.78
645,1088,179,34.04
646,1030,44,38.96
646,1003,63,10.0
646,1077,151,18.06
646,1053,41,31.34
647,1058,137,6.16
647,1089,106,30.08
647,1067,168,29.2
647,1100,46,25.9
647,1008,39,24.79
648,1023,233,4.41
648,1092,66,41.05
648,1059,73,44.99
648,1040,34,32.55
648,1097,132,15.18
649,1054,226,6.19
649,1095,130,28.95
650,1017,227,41.34
650,1021,155,35.44
651,1032,170,36.52
651,1058,193,6.16
652,1031,46,44.18
652,1011,152,43.43
652,1099,174,8.18
653,1006,49,20.98
653,1055,204,10.62
653,1069,88,32.19
653,1078,127,26.78
654,1052,210,18.87
654,1020,243,8.3
655,1028,12,32.0
655,1072,89,40.0
656,1022,39,8.68
656,1074,104,13.47
656,1061,32,11.23
657,1011,130,43.43
657,1071,175,10.24
657,1010,249,8.18
658,1070,85,10.39
658,1079,17,13.29
658,1086,25,43.45
659,1037,70,29.2
659,1025,22,14.15
659,1009,75,5.24
659,1067,220,29.2
659,1079,60,15.96
660,1068,235,28.28
660,1012,227,34.7
660,1093,206,33.49
661,1024,109,9.32
661,1030,51,38.96
662,1040,117,32.55
662,1063,63,10.82
662,1026,221,10.82
663,1007,123,28.42
663,1084,141,30.52
663,1001,201,15.0
663,1039,82,23.11
664,1032,116,36.52
664,1051,56,9.31
664,1094,226,13.56
664,1070,208,11.57
664,1012,36,34.7
665,1021,148,35.44
665,1018,84,40.55
665,1024,190,9.32
665,1046,73,14.63
666,1025,192,13.19
666,1087,88,44.97
666,1084,163,26.51
666,1089,31,28.07
667,1073,144,17.87
668,1027,46,44.39
668,1063,250,10.82
668,1029,16,10.19
669,1071,68,10.24
670,1097,200,16.79
670,1017,242,41.34
670,1099,29,8.18
670,1078,147,26.78
671,1039,226,24.66
672,1085,150,24.91
672,1046,162,14.63
672,1045,191,26.23
673,1012,120,34.7
673,1046,214,14.63
673,1092,103,44.98
673,1095,163,28.95
674,1058,76,6.16
674,1002,120,20.0
674,1023,49,5.16
674,1017,96,41.34
675,1061,139,11.23
675,1090,32,28.21
676,1083,18,6.49
676,1023,217,5.16
676,1049,202,31.31
676,1041,28,42.37
676,1063,66,9.83
677,1099,112,8.18
677,1084,143,30.52
677,1002,57,20.0
678,1055,41,10.62
678,1093,66,33.49
679,1033,61,40.15
680,1030,178,38.96
680,1016,60,34.08
680,1041,161,42.37
680,1099,112,8.18
681,1091,75,19.93
681,1055,12,10.62
681,1096,181,9.13
681,1089,154,30.08
681,1085,36,24.91
682,1053,226,31.34
682,1029,159,10.19
683,1010,188,9.91
684,1069,119,32.19
684,1038,224,13.88
684,1041,179,42.37
684,1019,83,44.68
685,1073,55,15.45
685,1063,71,10.82
685,1048,22,13.78
686,1012,241,34.7
686,1027,83,44.39
686,1017,225,41.34
687,1089,108,30.08
687,1098,19,43.36
687,1009,40,6.37
688,1067,105,25.13
688,1028,182,32.0
688,1007,242,28.42
688,1001,149,15.0
688,1019,121,37.65
689,1002,203,20.0
690,1094,89,13.56
690,1056,31,26.23
691,1064,134,38.32
692,1002,133,20.0
693,1045,239,23.52
693,1047,100,33.4
693,1012,126,34.7
694,1045,66,26.23
694,1054,29,6.19
694,1090,200,28.21
694,1096,131,7.41
695,1023,133,5.16
695,1086,80,43.45
695,1039,215,24.66
695,1070,171,11.57
696,1019,172,38.5
696,1088,83,40.13
696,1035,142,11.31
696,1063,123,10.82
697,1090,222,28.21
697,1008,203,24.79
698,1023,232,5.16
699,1018,243,40.55
700,1016,217,36.91
700,1017,39,41.34
700,1066,74,11.38
700,1007,226,28.42
700,1043,16,6.02
701,1046,44,14.63
701,1012,47,34.7
702,1006,103,20.98
702,1085,111,24.91
702,1017,73,41.34
703,1045,175,26.23
704,1046,32,14.63
704,1033,41,40.15
704,1022,161,8.68
704,1014,247,36.36
704,1031,241,40.11
705,1027,132,44.39
705,1003,27,10.0
705,1089,205,30.08
705,1007,69,28.42
706,1030,62,38.96
706,1015,146,30.87
706,1014,68,36.36
706,1052,174,18.87
707,1083,221,7.16
707,1086,83,43.45
707,1009,100,6.37
707,1064,11,38.32
708,1016,214,36.91
708,1009,166,6.37
708,1008,154,24.79
708,1042,169,20.14
709,1070,219,11.57
709,1057,54,36.06
709,1062,213,32.58
709,1002,113,20.0
710,1075,165,35.08
710,1098,185,43.36
710,1071,231,10.24
710,1032,76,36.52
711,1036,105,22.32
712,1077,235,18.06
713,1040,162,32.55
713,1021,53,35.44
713,1069,209,32.19
713,1090,194,28.21
714,1060,79,41.78
714,1090,23,28.21
714,1073,34,15.29
715,1095,166,28.95
716,1015,227,25.13
716,1041,86,42.37
716,1063,99,8.7
716,1097,23,16.79
716,1013,230,38.15
717,1062,164,32.58
717,1032,230,31.07
717,1054,125,6.19
717,1041,243,42.37
718,1084,208,30.52
718,1088,208,40.13
718,1072,82,40.0
718,1087,229,44.97
719,1062,218,32.58
719,1055,222,10.62
719,1048,115,14.85
719,1084,135,28.96
719,1064,64,33.7
720,1071,201,10.24
720,1095,11,28.95
721,1072,226,40.0
721,1061,249,11.23
722,1098,185,43.36
722,1035,243,11.31
722,1063,155,10.08
722,1078,217,26.78
723,1019,223,44.68
723,1049,167,35.73
723,1091,167,19.93
723,1015,153,30.87
723,1038,117,13.88
724,1042,247,24.32
724,1056,98,26.23
724,1099,243,8.18
724,1003,210,10.0
725,1098,221,40.87
725,1032,85,36.52
725,1033,65,36.28
725,1088,153,40.13
726,1003,62,9.39
727,1067,84,24.98
727,1082,206,28.83
728,1078,217,26.78
729,1093,90,33.49
729,1001,211,12.6
729,1099,149,6.92
730,1024,39,9.32
731,1011,207,43.43
731,1024,102,9.32
731,1008,33,24.79
731,1017,161,41.34
732,1074,151,13.47
732,1001,200,15.0
732,1043,214,6.02
732,1010,250,9.91
732,1059,60,44.99
733,1073,114,17.87
733,1077,21,18.06
733,1019,86,44.68
733,1042,177,24.32
734,1018,219,40.55
734,1084,214,30.52
734,1096,200,9.13
735,1080,49,22.84
735,1076,59,42.29
735,1082,125,33.79
735,1085,250,24.91
735,1060,138,41.78
736,1075,77,35.08
736,1055,183,8.73
736,1015,176,30.87
737,1024,35,9.32
737,1056,102,24.41
737,1066,191,12.77
737,1078,174,26.78
737,1095,198,23.76
738,1062,83,32.58
738,1077,71,18.06
738,1097,165,16.79
738,1081,20,11.2
739,1091,63,19.93
739,1020,155,9.68
739,1007,159,24.91
739,1065,187,34.31
740,1042,211,20.47
740,1024,213,9.32
741,1022,242,8.68
741,1014,155,36.36
742,1046,80,14.63
742,1096,12,9.13
742,1099,96,6.98
743,1064,131,38.32
743,1089,122,30.08
743,1018,48,40.55
743,1011,118,43.43
744,1005,92,18.0
744,1064,88,38.32
744,1079,235,15.96
745,1094,42,13.56
745,1034,244,23.56
745,1084,236,26.78
746,1087,236,44.97
746,1025,109,14.15
746,1097,113,16.79
747,1003,230,9.49
747,1094,199,13.56
747,1010,35,9.91
747,1036,81,19.07
747,1019,122,44.68
748,1011,138,43.43
748,1065,58,34.31
749,1037,149,29.2
749,1012,17,34.7
749,1097,155,16.79
750,1006,25,20.98
751,1010,111,9.91
752,1060,79,41.78
752,1061,73,11.23
752,1089,132,30.08
752,1064,149,38.32
752,1100,106,25.9
753,1084,73,30.52
753,1053,10,26.84
754,1005,95,18.0
755,1023,33,5.16
756,1094,126,13.56
756,1040,243,32.55
756,1086,98,43.45
757,1090,73,28.21
757,1042,123,24.32
757,1066,129,12.77
757,1071,153,9.13
758,1079,184,15.96
758,1051,108,9.89
758,1090,13,28.21
759,1060,43,41.78
759,1001,229,15.0
760,1075,170,35.08
760,1069,21,32.19
760,1099,72,7.24
760,1071,114,10.24
761,1026,239,10.82
761,1088,205,40.13
762,1033,182,40.15
762,1030,210,35.6
762,1027,142,44.39
762,1085,21,24.91
763,1050,151,7.66
764,1043,80,6.02
764,1032,247,36.52
764,1006,102,20.98
765,1043,53,6.02
765,1079,232,15.96
765,1057,177,36.06
765,1072,190,34.24
765,1070,66,11.57
766,1076,101,42.29
766,1062,122,26.16
766,1048,143,14.85
766,1075,142,28.71
767,1004,153,12.0
767,1088,182,40.13
768,1006,240,20.98
768,1023,143,5.16
768,1064,183,38.32
768,1059,175,41.23
768,1027,79,44.39
769,1079,26,15.96
769,1031,33,44.18
769,1051,13,8.65
770,1041,203,42.37
771,1037,232,29.2
771,1017,54,41.34
771,1039,177,24.66
772,1030,34,38.96
772,1005,229,18.0
772,1066,91,12.77
772,1081,157,11.2
772,1040,66,32.55
773,1087,155,39.02
774,1069,210,32.19
774,1053,236,31.34
774,1008,231,24.79
774,1029,248,9.63
775,1048,217,14.85
776,1021,69,35.44
776,1005,79,17.07
776,1060,197,41.78
776,1057,191,33.72
776,1088,93,40.13
777,1094,191,13.56
777,1061,146,11.23
777,1074,150,13.47
777,1022,112,7.76
777,1090,39,28.21
778,1003,149,10.0
779,1016,135,36.91
779,1056,44,26.23
779,1036,206,22.32
779,1027,98,44.39
780,1071,190,10.24
780,1035,28,11.31
780,1019,22,44.68
780,1008,99,24.79
780,1025,170,14.15
781,1088,85,40.13
781,1048,30,14.85
781,1050,12,7.66
782,1010,189,9.91
782,1018,86,40.55
782,1059,26,44.99
782,1099,236,8.18
782,1084,120,30.52
783,1024,50,9.32
784,1039,32,24.66
784,1076,85,34.58
784,1082,162,33.79
784,1078,203,26.78
784,1002,128,20.0
785,1099,48,8.18
785,1041,88,42.37
785,1066,41,12.77
785,1070,94,9.68
785,1038,27,13.88
786,1054,86,6.19
786,1009,178,6.37
786,1058,37,6.16
787,1075,61,28.57
787,1046,132,14.63
788,1008,100,24.79
788,1011,196,35.5
788,1029,155,10.19
789,1087,190,44.97
789,1047,166,33.4
789,1066,97,12.77
789,1014,74,36.36
789,1039,179,20.68
790,1013,75,38.15
791,1068,59,28.28
792,1084,215,30.52
792,1018,25,40.55
792,1079,191,15.96
792,1047,113,30.21
793,1021,75,31.01
793,1083,235,7.16
793,1069,29,32.19
793,1038,237,13.88
794,1062,225,32.58
794,1070,175,11.57
794,1011,190,43.43
794,1075,89,35.08
794,1026,115,10.82
795,1086,249,41.1
795,1015,171,27.69
796,1009,175,6.37
796,1073,140,17.87
797,1006,175,20.98
797,1033,198,40.15
797,1039,232,24.66
798,1077,75,18.06
799,1086,116,43.45
799,1018,125,40.55
799,1032,28,36.52
800,1039,65,24.66
800,1057,108,36.06
800,1065,197,34.31
800,1036,64,22.32
800,1089,189,30.08
801,1057,29,36.06
801,1054,80,6.19
801,1090,95,28.21
801,1098,231,43.36
801,1066,44,12.77
802,1060,173,41.78
802,1090,72,28.21
802,1100,53,25.9
803,1036,213,22.32
803,1078,168,23.64
803,1099,104,8.18
803,1074,23,11.17
803,1042,153,19.49
804,1018,59,40.55
804,1004,50,12.0
805,1099,229,7.07
805,1007,225,28.42
805,1040,18,32.55
805,1018,196,40.55
805,1049,222,35.73
806,1030,168,38.96
806,1051,17,10.64
807,1045,20,26.23
807,1092,143,36.24
807,1005,204,18.0
807,1087,228,44.97
807,1006,38,20.98
808,1075,52,35.08
808,1035,46,11.31
808,1081,116,11.2
808,1014,72,36.36
808,1033,153,40.15
809,1065,155,34.31
809,1064,130,38.32
809,1026,67,10.82
810,1090,158,28.21
811,1093,199,33.49
811,1059,31,44.99
811,1038,84,13.88
811,1048,140,14.85
811,1069,29,32.19
812,1012,23,34.7
812,1045,101,26.23
813,1073,156,17.87
813,1061,160,11.23
813,1046,214,14.63
813,1098,38,43.36
813,1085,192,24.91
814,1022,167,8.68
814,1037,201,29.2
815,1004,48,12.0
816,1100,126,25.9
817,1033,30,40.15
817,1024,246,9.32
817,1031,243,37.59
817,1011,31,43.43
818,1059,132,44.99
819,1003,240,8.76
819,1076,190,42.29
819,1091,23,19.93
819,1047,205,33.4
820,1048,145,14.85
820,1046,148,14.63
820,1096,172,9.13
820,1043,94,6.02
821,1048,224,13.05
822,1021,188,29.76
822,1072,248,37.44
822,1083,200,7.16
822,1006,26,20.98
823,1052,211,18.87
823,1050,207,7.66
823,1011,226,43.43
823,1006,141,20.98
824,1095,181,28.95
825,1097,216,16.79
825,1039,64,24.66
825,1046,209,13.18
825,1065,71,34.31
826,1049,162,35.73
826,1087,133,44.97
826,1071,171,10.24
827,1027,243,44.39
827,1077,177,18.06
828,1091,145,19.93
829,1093,199,33.49
829,1100,141,25.9
829,1077,168,18.06
830,1030,48,38.96
830,1007,11,28.42
831,1099,42,8.18
831,1093,48,33.49
831,1011,184,43.43
831,1023,220,5.16
831,1001,77,15.0
832,1041,163,39.35
832,1094,149,13.56
833,1090,141,28.21
833,1099,54,8.18
833,1021,110,30.23
833,1063,45,9.12
834,1028,129,32.0
834,1072,172,40.0
834,1060,196,41.78
834,1096,177,9.13
835,1001,107,15.0
835,1048,20,14.85
836,1054,65,6.19
836,1052,58,18.87
836,1095,92,28.95
836,1027,66,44.39
837,1047,211,33.4
837,1021,142,35.44
838,1098,146,34.77
838,1051,193,10.64
838,1060,91,38.81
838,1066,218,12.77
839,1052,185,18.87
839,1044,89,33.29
840,1019,22,44.68
840,1052,144,16.8
840,1067,207,27.12
840,1046,85,14.63
840,1098,232,43.36
841,1025,152,14.15
841,1042,11,24.32
842,1034,239,23.56
843,1002,232,20.0
844,1077,239,18.06
845,1026,247,10.82
846,1033,170,40.15
846,1013,10,38.15
846,1003,35,10.0
847,1090,28,28.21
847,1004,89,12.0
847,1097,12,13.6
847,1077,142,18.06
848,1044,51,30.3
848,1065,131,34.31
849,1084,24,24.66
850,1025,185,14.15
850,1027,238,44.39
850,1044,199,33.29
850,1010,175,9.91
850,1048,180,14.85
851,1098,195,43.36
851,1100,174,25.9
852,1032,118,33.83
852,1069,62,32.19
852,1092,219,44.98
852,1046,121,14.63
853,1050,55,7.66
853,1070,239,11.57
853,1071,184,10.24
853,1086,181,43.45
854,1058,13,6.16
854,1007,73,28.42
854,1028,118,32.0
855,1088,10,40.13
855,1013,134,38.15
855,1093,231,33.49
855,1063,196,10.82
855,1043,231,6.02
856,1068,144,28.28
856,1009,203,6.37
857,1014,192,32.74
857,1008,120,24.79
857,1098,164,43.36
857,1055,70,10.62
857,1067,169,29.2
858,1021,164,35.44
858,1018,73,40.55
859,1091,57,16.53
859,1078,204,26.78
859,1014,212,36.36
860,1094,229,13.56
860,1007,149,28.42
860,1041,229,42.37
861,1026,113,10.82
861,1033,111,40.15
861,1085,87,24.91
861,1003,131,8.42
861,1046,73,14.63
862,1086,181,43.45
